"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD"
"GEO";"Géographie";"81087";"Fayssac"
"GEO";"Géographie";"86224";"Saint-Gervais-les-Trois-Clochers"
"GEO";"Géographie";"97224";"Saint-Joseph"
"GEO";"Géographie";"90001";"Andelnans"
"GEO";"Géographie";"88356";"Les Poulières"
"GEO";"Géographie";"81090";"Fénols"
"GEO";"Géographie";"84005";"Aurel"
"GEO";"Géographie";"86225";"Saint-Jean-de-Sauves"
"GEO";"Géographie";"97225";"Saint-Pierre"
"GEO";"Géographie";"90002";"Angeot"
"GEO";"Géographie";"81092";"Fiac"
"GEO";"Géographie";"88357";"Poussay"
"GEO";"Géographie";"84006";"Auribeau"
"GEO";"Géographie";"86226";"Saint-Julien-l'Ars"
"GEO";"Géographie";"97226";"Sainte-Anne"
"GEO";"Géographie";"90003";"Anjoutey"
"GEO";"Géographie";"81093";"Florentin"
"GEO";"Géographie";"88358";"Pouxeux"
"GEO";"Géographie";"84007";"Avignon"
"GEO";"Géographie";"86227";"Saint-Laon"
"GEO";"Géographie";"97227";"Sainte-Luce"
"GEO";"Géographie";"90004";"Argiésans"
"GEO";"Géographie";"81062";"Fontrieu"
"GEO";"Géographie";"88359";"Prey"
"GEO";"Géographie";"84008";"Le Barroux"
"GEO";"Géographie";"86228";"Saint-Laurent-de-Jourdes"
"GEO";"Géographie";"97228";"Sainte-Marie"
"GEO";"Géographie";"90082";"Autrechêne"
"GEO";"Géographie";"81094";"Fraissines"
"GEO";"Géographie";"88361";"Provenchères-et-Colroy"
"GEO";"Géographie";"84009";"La Bastide-des-Jourdans"
"GEO";"Géographie";"86229";"Saint-Léger-de-Montbrillais"
"GEO";"Géographie";"97229";"Schœlcher"
"GEO";"Géographie";"81095";"Frausseilles"
"GEO";"Géographie";"88360";"Provenchères-lès-Darney"
"GEO";"Géographie";"90005";"Auxelles-Bas"
"GEO";"Géographie";"86230";"Saint-Léomer"
"GEO";"Géographie";"84010";"La Bastidonne"
"GEO";"Géographie";"97230";"La Trinité"
"GEO";"Géographie";"81096";"Le Fraysse"
"GEO";"Géographie";"88362";"Le Puid"
"GEO";"Géographie";"90006";"Auxelles-Haut"
"GEO";"Géographie";"86234";"Saint-Martin-l'Ars"
"GEO";"Géographie";"84011";"Le Beaucet"
"GEO";"Géographie";"81097";"Fréjairolles"
"GEO";"Géographie";"88363";"Punerot"
"GEO";"Géographie";"90007";"Banvillars"
"GEO";"Géographie";"97231";"Les Trois-Îlets"
"GEO";"Géographie";"86281";"Saint-Martin-la-Pallu"
"GEO";"Géographie";"84012";"Beaumes-de-Venise"
"GEO";"Géographie";"81098";"Fréjeville"
"GEO";"Géographie";"88364";"Puzieux"
"GEO";"Géographie";"90008";"Bavilliers"
"GEO";"Géographie";"97232";"Le Vauclin"
"GEO";"Géographie";"86235";"Saint-Maurice-la-Clouère"
"GEO";"Géographie";"81099";"Gaillac"
"GEO";"Géographie";"84013";"Beaumettes"
"GEO";"Géographie";"88365";"Racécourt"
"GEO";"Géographie";"97360";"Apatou"
"GEO";"Géographie";"90009";"Beaucourt"
"GEO";"Géographie";"81100";"Garrevaques"
"GEO";"Géographie";"86237";"Saint-Pierre-d'Exideuil"
"GEO";"Géographie";"84014";"Beaumont-de-Pertuis"
"GEO";"Géographie";"88366";"Rainville"
"GEO";"Géographie";"97361";"Awala-Yalimapo"
"GEO";"Géographie";"90010";"Belfort"
"GEO";"Géographie";"81101";"Le Garric"
"GEO";"Géographie";"86236";"Saint-Pierre-de-Maillé"
"GEO";"Géographie";"88367";"Rambervillers"
"GEO";"Géographie";"84015";"Beaumont-du-Ventoux"
"GEO";"Géographie";"97356";"Camopi"
"GEO";"Géographie";"90011";"Bermont"
"GEO";"Géographie";"81102";"Garrigues"
"GEO";"Géographie";"86241";"Saint-Rémy-sur-Creuse"
"GEO";"Géographie";"88368";"Ramecourt"
"GEO";"Géographie";"84016";"Bédarrides"
"GEO";"Géographie";"81103";"Gijounet"
"GEO";"Géographie";"97302";"Cayenne"
"GEO";"Géographie";"90012";"Bessoncourt"
"GEO";"Géographie";"86242";"Saint-Romain"
"GEO";"Géographie";"88369";"Ramonchamp"
"GEO";"Géographie";"84017";"Bédoin"
"GEO";"Géographie";"81104";"Giroussens"
"GEO";"Géographie";"97357";"Grand-Santi"
"GEO";"Géographie";"86244";"Saint-Sauvant"
"GEO";"Géographie";"90013";"Bethonvilliers"
"GEO";"Géographie";"88370";"Rancourt"
"GEO";"Géographie";"81105";"Graulhet"
"GEO";"Géographie";"84018";"Blauvac"
"GEO";"Géographie";"86246";"Saint-Savin"
"GEO";"Géographie";"97303";"Iracoubo"
"GEO";"Géographie";"88371";"Raon-aux-Bois"
"GEO";"Géographie";"90014";"Boron"
"GEO";"Géographie";"81106";"Grazac"
"GEO";"Géographie";"86248";"Saint-Secondin"
"GEO";"Géographie";"84019";"Bollène"
"GEO";"Géographie";"88372";"Raon-l'Étape"
"GEO";"Géographie";"97304";"Kourou"
"GEO";"Géographie";"90015";"Botans"
"GEO";"Géographie";"81132";"Guitalens-L'Albarède"
"GEO";"Géographie";"86239";"Sainte-Radégonde"
"GEO";"Géographie";"88373";"Raon-sur-Plaine"
"GEO";"Géographie";"84020";"Bonnieux"
"GEO";"Géographie";"90016";"Bourg-sous-Châtelet"
"GEO";"Géographie";"97305";"Macouria"
"GEO";"Géographie";"81108";"Itzac"
"GEO";"Géographie";"86249";"Saires"
"GEO";"Géographie";"88374";"Rapey"
"GEO";"Géographie";"84021";"Brantes"
"GEO";"Géographie";"90017";"Bourogne"
"GEO";"Géographie";"97306";"Mana"
"GEO";"Géographie";"81109";"Jonquières"
"GEO";"Géographie";"86250";"Saix"
"GEO";"Géographie";"88375";"Raves"
"GEO";"Géographie";"84022";"Buisson"
"GEO";"Géographie";"81110";"Jouqueviel"
"GEO";"Géographie";"90018";"Brebotte"
"GEO";"Géographie";"97353";"Maripasoula"
"GEO";"Géographie";"86252";"Sammarçolles"
"GEO";"Géographie";"81111";"Labarthe-Bleys"
"GEO";"Géographie";"88376";"Rebeuville"
"GEO";"Géographie";"84023";"Buoux"
"GEO";"Géographie";"90019";"Bretagne"
"GEO";"Géographie";"97307";"Matoury"
"GEO";"Géographie";"86253";"Sanxay"
"GEO";"Géographie";"81112";"Labastide-de-Lévis"
"GEO";"Géographie";"84024";"Cabrières-d'Aigues"
"GEO";"Géographie";"88377";"Regnévelle"
"GEO";"Géographie";"90020";"Buc"
"GEO";"Géographie";"97313";"Montsinéry-Tonnegrande"
"GEO";"Géographie";"86254";"Saulgé"
"GEO";"Géographie";"81114";"Labastide-Gabausse"
"GEO";"Géographie";"97314";"Ouanary"
"GEO";"Géographie";"90021";"Charmois"
"GEO";"Géographie";"88378";"Regney"
"GEO";"Géographie";"84025";"Cabrières-d'Avignon"
"GEO";"Géographie";"86255";"Savigné"
"GEO";"Géographie";"81115";"Labastide-Rouairoux"
"GEO";"Géographie";"97362";"Papaichton"
"GEO";"Géographie";"84026";"Cadenet"
"GEO";"Géographie";"88379";"Rehaincourt"
"GEO";"Géographie";"86256";"Savigny-Lévescault"
"GEO";"Géographie";"81116";"Labastide-Saint-Georges"
"GEO";"Géographie";"97301";"Régina"
"GEO";"Géographie";"88380";"Rehaupal"
"GEO";"Géographie";"84027";"Caderousse"
"GEO";"Géographie";"86257";"Savigny-sous-Faye"
"GEO";"Géographie";"81117";"Labessière-Candeil"
"GEO";"Géographie";"88381";"Relanges"
"GEO";"Géographie";"97309";"Remire-Montjoly"
"GEO";"Géographie";"86258";"Scorbé-Clairvaux"
"GEO";"Géographie";"81118";"Laboulbène"
"GEO";"Géographie";"84028";"Cairanne"
"GEO";"Géographie";"88382";"Remicourt"
"GEO";"Géographie";"97310";"Roura"
"GEO";"Géographie";"86245";"Senillé-Saint-Sauveur"
"GEO";"Géographie";"81119";"Laboutarie"
"GEO";"Géographie";"84029";"Camaret-sur-Aigues"
"GEO";"Géographie";"88383";"Remiremont"
"GEO";"Géographie";"97358";"Saint-Élie"
"GEO";"Géographie";"86260";"Sérigny"
"GEO";"Géographie";"81120";"Labruguière"
"GEO";"Géographie";"84030";"Caromb"
"GEO";"Géographie";"88386";"Remomeix"
"GEO";"Géographie";"81121";"Lacabarède"
"GEO";"Géographie";"86261";"Sèvres-Anxaumont"
"GEO";"Géographie";"97308";"Saint-Georges"
"GEO";"Géographie";"84031";"Carpentras"
"GEO";"Géographie";"88385";"Remoncourt"
"GEO";"Géographie";"81085";"Lacapelle-Escroux"
"GEO";"Géographie";"86262";"Sillars"
"GEO";"Géographie";"84032";"Caseneuve"
"GEO";"Géographie";"97311";"Saint-Laurent-du-Maroni"
"GEO";"Géographie";"88387";"Removille"
"GEO";"Géographie";"81122";"Lacapelle-Pinet"
"GEO";"Géographie";"86263";"Smarves"
"GEO";"Géographie";"84033";"Castellet-en-Luberon"
"GEO";"Géographie";"97352";"Saül"
"GEO";"Géographie";"88388";"Renauvoid"
"GEO";"Géographie";"81123";"Lacapelle-Ségalar"
"GEO";"Géographie";"86264";"Sommières-du-Clain"
"GEO";"Géographie";"84034";"Caumont-sur-Durance"
"GEO";"Géographie";"97312";"Sinnamary"
"GEO";"Géographie";"88389";"Repel"
"GEO";"Géographie";"81124";"Lacaune"
"GEO";"Géographie";"86265";"Sossais"
"GEO";"Géographie";"97401";"Les Avirons"
"GEO";"Géographie";"84035";"Cavaillon"
"GEO";"Géographie";"88390";"Robécourt"
"GEO";"Géographie";"81125";"Lacaze"
"GEO";"Géographie";"86266";"Surin"
"GEO";"Géographie";"97402";"Bras-Panon"
"GEO";"Géographie";"84036";"Châteauneuf-de-Gadagne"
"GEO";"Géographie";"88391";"Rochesson"
"GEO";"Géographie";"81126";"Lacougotte-Cadoul"
"GEO";"Géographie";"86268";"Tercé"
"GEO";"Géographie";"97424";"Cilaos"
"GEO";"Géographie";"84037";"Châteauneuf-du-Pape"
"GEO";"Géographie";"81127";"Lacroisille"
"GEO";"Géographie";"88393";"Rollainville"
"GEO";"Géographie";"86269";"Ternay"
"GEO";"Géographie";"84038";"Cheval-Blanc"
"GEO";"Géographie";"97403";"Entre-Deux"
"GEO";"Géographie";"81128";"Lacrouzette"
"GEO";"Géographie";"88394";"Romain-aux-Bois"
"GEO";"Géographie";"86270";"Thollet"
"GEO";"Géographie";"84039";"Courthézon"
"GEO";"Géographie";"81129";"Lagardiolle"
"GEO";"Géographie";"88395";"Romont"
"GEO";"Géographie";"97404";"L'Étang-Salé"
"GEO";"Géographie";"84040";"Crestet"
"GEO";"Géographie";"81130";"Lagarrigue"
"GEO";"Géographie";"88398";"Les Rouges-Eaux"
"GEO";"Géographie";"97405";"Petite-Île"
"GEO";"Géographie";"86271";"Thurageau"
"GEO";"Géographie";"90022";"Châtenois-les-Forges"
"GEO";"Géographie";"88399";"Le Roulier"
"GEO";"Géographie";"84041";"Crillon-le-Brave"
"GEO";"Géographie";"81131";"Lagrave"
"GEO";"Géographie";"97406";"La Plaine-des-Palmistes"
"GEO";"Géographie";"86272";"Thuré"
"GEO";"Géographie";"90023";"Chaux"
"GEO";"Géographie";"81133";"Lamillarié"
"GEO";"Géographie";"88400";"Rouvres-en-Xaintois"
"GEO";"Géographie";"84042";"Cucuron"
"GEO";"Géographie";"97407";"Le Port"
"GEO";"Géographie";"86273";"La Trimouille"
"GEO";"Géographie";"90024";"Chavanatte"
"GEO";"Géographie";"81134";"Lamontélarié"
"GEO";"Géographie";"88401";"Rouvres-la-Chétive"
"GEO";"Géographie";"97408";"La Possession"
"GEO";"Géographie";"86274";"Les Trois-Moutiers"
"GEO";"Géographie";"84043";"Entraigues-sur-la-Sorgue"
"GEO";"Géographie";"90025";"Chavannes-les-Grands"
"GEO";"Géographie";"81135";"Laparrouquial"
"GEO";"Géographie";"88402";"Roville-aux-Chênes"
"GEO";"Géographie";"86275";"Usseau"
"GEO";"Géographie";"97409";"Saint-André"
"GEO";"Géographie";"84044";"Entrechaux"
"GEO";"Géographie";"90026";"Chèvremont"
"GEO";"Géographie";"81136";"Larroque"
"GEO";"Géographie";"88403";"Rozerotte"
"GEO";"Géographie";"86276";"Usson-du-Poitou"
"GEO";"Géographie";"97410";"Saint-Benoît"
"GEO";"Géographie";"81137";"Lasfaillades"
"GEO";"Géographie";"90027";"Courcelles"
"GEO";"Géographie";"84045";"Faucon"
"GEO";"Géographie";"88404";"Rozières-sur-Mouzon"
"GEO";"Géographie";"86247";"Val-de-Comporté"
"GEO";"Géographie";"81138";"Lasgraisses"
"GEO";"Géographie";"90028";"Courtelevant"
"GEO";"Géographie";"97411";"Saint-Denis"
"GEO";"Géographie";"84046";"Flassan"
"GEO";"Géographie";"88406";"Rugney"
"GEO";"Géographie";"86233";"Valdivienne"
"GEO";"Géographie";"81139";"Lautrec"
"GEO";"Géographie";"90029";"Cravanche"
"GEO";"Géographie";"97412";"Saint-Joseph"
"GEO";"Géographie";"88407";"Ruppes"
"GEO";"Géographie";"84139";"Fontaine-de-Vaucluse"
"GEO";"Géographie";"86082";"Valence-en-Poitou"
"GEO";"Géographie";"81140";"Lavaur"
"GEO";"Géographie";"90030";"Croix"
"GEO";"Géographie";"97413";"Saint-Leu"
"GEO";"Géographie";"88408";"Rupt-sur-Moselle"
"GEO";"Géographie";"84047";"Gargas"
"GEO";"Géographie";"81141";"Lédas-et-Penthiès"
"GEO";"Géographie";"90031";"Cunelières"
"GEO";"Géographie";"86279";"Vaux-sur-Vienne"
"GEO";"Géographie";"97414";"Saint-Louis"
"GEO";"Géographie";"88409";"Saint-Amé"
"GEO";"Géographie";"81142";"Lempaut"
"GEO";"Géographie";"84048";"Gignac"
"GEO";"Géographie";"90032";"Danjoutin"
"GEO";"Géographie";"86280";"Vellèches"
"GEO";"Géographie";"97415";"Saint-Paul"
"GEO";"Géographie";"81143";"Lescout"
"GEO";"Géographie";"90033";"Delle"
"GEO";"Géographie";"84049";"Gigondas"
"GEO";"Géographie";"88411";"Saint-Baslemont"
"GEO";"Géographie";"86284";"Vernon"
"GEO";"Géographie";"81144";"Lescure-d'Albigeois"
"GEO";"Géographie";"90034";"Denney"
"GEO";"Géographie";"88412";"Saint-Benoît-la-Chipotte"
"GEO";"Géographie";"97417";"Saint-Philippe"
"GEO";"Géographie";"84050";"Gordes"
"GEO";"Géographie";"86285";"Verrières"
"GEO";"Géographie";"81145";"Lisle-sur-Tarn"
"GEO";"Géographie";"90035";"Dorans"
"GEO";"Géographie";"88413";"Saint-Dié-des-Vosges"
"GEO";"Géographie";"86286";"Verrue"
"GEO";"Géographie";"84051";"Goult"
"GEO";"Géographie";"97416";"Saint-Pierre"
"GEO";"Géographie";"81146";"Livers-Cazelles"
"GEO";"Géographie";"88415";"Saint-Étienne-lès-Remiremont"
"GEO";"Géographie";"90036";"Eguenigue"
"GEO";"Géographie";"86287";"Vézières"
"GEO";"Géographie";"84052";"Grambois"
"GEO";"Géographie";"97418";"Sainte-Marie"
"GEO";"Géographie";"81147";"Lombers"
"GEO";"Géographie";"88416";"Saint-Genest"
"GEO";"Géographie";"90037";"Éloie"
"GEO";"Géographie";"86288";"Vicq-sur-Gartempe"
"GEO";"Géographie";"84053";"Grillon"
"GEO";"Géographie";"97419";"Sainte-Rose"
"GEO";"Géographie";"81148";"Loubers"
"GEO";"Géographie";"90039";"Essert"
"GEO";"Géographie";"88417";"Saint-Gorgon"
"GEO";"Géographie";"86289";"Le Vigeant"
"GEO";"Géographie";"84054";"L'Isle-sur-la-Sorgue"
"GEO";"Géographie";"81149";"Loupiac"
"GEO";"Géographie";"97420";"Sainte-Suzanne"
"GEO";"Géographie";"90041";"Étueffont"
"GEO";"Géographie";"88419";"Saint-Jean-d'Ormont"
"GEO";"Géographie";"86290";"La Villedieu-du-Clain"
"GEO";"Géographie";"84055";"Jonquerettes"
"GEO";"Géographie";"81150";"Lugan"
"GEO";"Géographie";"97421";"Salazie"
"GEO";"Géographie";"88421";"Saint-Julien"
"GEO";"Géographie";"86291";"Villemort"
"GEO";"Géographie";"90042";"Évette-Salbert"
"GEO";"Géographie";"81151";"Magrin"
"GEO";"Géographie";"84056";"Jonquières"
"GEO";"Géographie";"88423";"Saint-Léonard"
"GEO";"Géographie";"97422";"Le Tampon"
"GEO";"Géographie";"86292";"Villiers"
"GEO";"Géographie";"90043";"Faverois"
"GEO";"Géographie";"88425";"Saint-Maurice-sur-Mortagne"
"GEO";"Géographie";"84057";"Joucas"
"GEO";"Géographie";"81152";"Mailhoc"
"GEO";"Géographie";"97423";"Les Trois-Bassins"
"GEO";"Géographie";"86293";"Vivonne"
"GEO";"Géographie";"90045";"Fêche-l'Église"
"GEO";"Géographie";"88426";"Saint-Maurice-sur-Moselle"
"GEO";"Géographie";"81154";"Marnaves"
"GEO";"Géographie";"84058";"Lacoste"
"GEO";"Géographie";"13055";"Marseille"
"GEO";"Géographie";"90044";"Felon"
"GEO";"Géographie";"88427";"Saint-Menge"
"GEO";"Géographie";"86294";"Vouillé"
"GEO";"Géographie";"84059";"Lafare"
"GEO";"Géographie";"81156";"Marssac-sur-Tarn"
"GEO";"Géographie";"69123";"Lyon"
"GEO";"Géographie";"88428";"Saint-Michel-sur-Meurthe"
"GEO";"Géographie";"90046";"Florimont"
"GEO";"Géographie";"84060";"Lagarde-d'Apt"
"GEO";"Géographie";"81157";"Marzens"
"GEO";"Géographie";"86295";"Voulême"
"GEO";"Géographie";"75056";"Paris"
"GEO";"Géographie";"88429";"Saint-Nabord"
"GEO";"Géographie";"90047";"Fontaine"
"GEO";"Géographie";"81158";"Le Masnau-Massuguiès"
"GEO";"Géographie";"84061";"Lagarde-Paréol"
"GEO";"Géographie";"86296";"Voulon"
"GEO";"Géographie";"88430";"Saint-Ouen-lès-Parey"
"GEO";"Géographie";"90048";"Fontenelle"
"GEO";"Géographie";"81159";"Massac-Séran"
"GEO";"Géographie";"84062";"Lagnes"
"GEO";"Géographie";"86297";"Vouneuil-sous-Biard"
"GEO";"Géographie";"88431";"Saint-Paul"
"GEO";"Géographie";"90049";"Foussemagne"
"GEO";"Géographie";"81160";"Massaguel"
"GEO";"Géographie";"84063";"Lamotte-du-Rhône"
"GEO";"Géographie";"86298";"Vouneuil-sur-Vienne"
"GEO";"Géographie";"90050";"Frais"
"GEO";"Géographie";"88432";"Saint-Pierremont"
"GEO";"Géographie";"81161";"Massals"
"GEO";"Géographie";"84064";"Lapalud"
"GEO";"Géographie";"86299";"Vouzailles"
"GEO";"Géographie";"90051";"Froidefontaine"
"GEO";"Géographie";"88433";"Saint-Prancher"
"GEO";"Géographie";"81162";"Maurens-Scopont"
"GEO";"Géographie";"84065";"Lauris"
"GEO";"Géographie";"90052";"Giromagny"
"GEO";"Géographie";"88434";"Saint-Remimont"
"GEO";"Géographie";"86300";"Yversay"
"GEO";"Géographie";"81163";"Mazamet"
"GEO";"Géographie";"84066";"Lioux"
"GEO";"Géographie";"90053";"Grandvillars"
"GEO";"Géographie";"88435";"Saint-Remy"
"GEO";"Géographie";"81164";"Mézens"
"GEO";"Géographie";"87001";"Aixe-sur-Vienne"
"GEO";"Géographie";"84067";"Loriol-du-Comtat"
"GEO";"Géographie";"90054";"Grosmagny"
"GEO";"Géographie";"88436";"Saint-Stail"
"GEO";"Géographie";"81165";"Milhars"
"GEO";"Géographie";"87002";"Ambazac"
"GEO";"Géographie";"84068";"Lourmarin"
"GEO";"Géographie";"90055";"Grosne"
"GEO";"Géographie";"88437";"Saint-Vallier"
"GEO";"Géographie";"81166";"Milhavet"
"GEO";"Géographie";"87003";"Arnac-la-Poste"
"GEO";"Géographie";"84069";"Malaucène"
"GEO";"Géographie";"90056";"Joncherey"
"GEO";"Géographie";"81167";"Miolles"
"GEO";"Géographie";"88410";"Sainte-Barbe"
"GEO";"Géographie";"87004";"Augne"
"GEO";"Géographie";"84070";"Malemort-du-Comtat"
"GEO";"Géographie";"90057";"Lachapelle-sous-Chaux"
"GEO";"Géographie";"81168";"Mirandol-Bourgnounac"
"GEO";"Géographie";"88418";"Sainte-Hélène"
"GEO";"Géographie";"87005";"Aureil"
"GEO";"Géographie";"90058";"Lachapelle-sous-Rougemont"
"GEO";"Géographie";"84071";"Maubec"
"GEO";"Géographie";"81169";"Missècle"
"GEO";"Géographie";"88424";"Sainte-Marguerite"
"GEO";"Géographie";"87006";"Azat-le-Ris"
"GEO";"Géographie";"90059";"Lacollonge"
"GEO";"Géographie";"81170";"Monestiés"
"GEO";"Géographie";"84072";"Mazan"
"GEO";"Géographie";"88438";"La Salle"
"GEO";"Géographie";"87007";"Balledent"
"GEO";"Géographie";"90060";"Lagrange"
"GEO";"Géographie";"81183";"Mont-Roc"
"GEO";"Géographie";"88439";"Sanchey"
"GEO";"Géographie";"84073";"Ménerbes"
"GEO";"Géographie";"87008";"La Bazeuge"
"GEO";"Géographie";"90061";"Lamadeleine-Val-des-Anges"
"GEO";"Géographie";"81171";"Montans"
"GEO";"Géographie";"88440";"Sandaucourt"
"GEO";"Géographie";"84074";"Mérindol"
"GEO";"Géographie";"90062";"Larivière"
"GEO";"Géographie";"81172";"Montauriol"
"GEO";"Géographie";"87009";"Beaumont-du-Lac"
"GEO";"Géographie";"88441";"Sans-Vallois"
"GEO";"Géographie";"84075";"Méthamis"
"GEO";"Géographie";"90063";"Lebetain"
"GEO";"Géographie";"81173";"Montcabrier"
"GEO";"Géographie";"88442";"Sapois"
"GEO";"Géographie";"87011";"Bellac"
"GEO";"Géographie";"90065";"Lepuix"
"GEO";"Géographie";"81174";"Montdragon"
"GEO";"Géographie";"84076";"Mirabeau"
"GEO";"Géographie";"88443";"Sartes"
"GEO";"Géographie";"87012";"Berneuil"
"GEO";"Géographie";"81175";"Montdurausse"
"GEO";"Géographie";"90064";"Lepuix-Neuf"
"GEO";"Géographie";"88444";"Le Saulcy"
"GEO";"Géographie";"84077";"Modène"
"GEO";"Géographie";"87013";"Bersac-sur-Rivalier"
"GEO";"Géographie";"81176";"Montels"
"GEO";"Géographie";"90066";"Leval"
"GEO";"Géographie";"88445";"Saulcy-sur-Meurthe"
"GEO";"Géographie";"84078";"Mondragon"
"GEO";"Géographie";"81177";"Montfa"
"GEO";"Géographie";"90067";"Menoncourt"
"GEO";"Géographie";"87014";"Bessines-sur-Gartempe"
"GEO";"Géographie";"88446";"Saulxures-lès-Bulgnéville"
"GEO";"Géographie";"84079";"Monieux"
"GEO";"Géographie";"90068";"Meroux-Moval"
"GEO";"Géographie";"81178";"Montgaillard"
"GEO";"Géographie";"88447";"Saulxures-sur-Moselotte"
"GEO";"Géographie";"87015";"Beynac"
"GEO";"Géographie";"84080";"Monteux"
"GEO";"Géographie";"90069";"Méziré"
"GEO";"Géographie";"81179";"Montgey"
"GEO";"Géographie";"88448";"Sauville"
"GEO";"Géographie";"87016";"Les Billanges"
"GEO";"Géographie";"84081";"Morières-lès-Avignon"
"GEO";"Géographie";"81180";"Montirat"
"GEO";"Géographie";"90070";"Montbouton"
"GEO";"Géographie";"88449";"Savigny"
"GEO";"Géographie";"87017";"Blanzac"
"GEO";"Géographie";"84082";"Mormoiron"
"GEO";"Géographie";"81181";"Montpinier"
"GEO";"Géographie";"88450";"Senaide"
"GEO";"Géographie";"90071";"Montreux-Château"
"GEO";"Géographie";"87018";"Blond"
"GEO";"Géographie";"84083";"Mornas"
"GEO";"Géographie";"81182";"Montredon-Labessonnié"
"GEO";"Géographie";"88451";"Senones"
"GEO";"Géographie";"90072";"Morvillars"
"GEO";"Géographie";"87019";"Boisseuil"
"GEO";"Géographie";"88452";"Senonges"
"GEO";"Géographie";"81184";"Montrosier"
"GEO";"Géographie";"84084";"La Motte-d'Aigues"
"GEO";"Géographie";"90074";"Novillard"
"GEO";"Géographie";"88453";"Seraumont"
"GEO";"Géographie";"81185";"Montvalen"
"GEO";"Géographie";"87020";"Bonnac-la-Côte"
"GEO";"Géographie";"90075";"Offemont"
"GEO";"Géographie";"84085";"Murs"
"GEO";"Géographie";"88454";"Sercœur"
"GEO";"Géographie";"81186";"Moularès"
"GEO";"Géographie";"87021";"Bosmie-l'Aiguille"
"GEO";"Géographie";"90076";"Pérouse"
"GEO";"Géographie";"88455";"Serécourt"
"GEO";"Géographie";"84086";"Oppède"
"GEO";"Géographie";"81187";"Moulayrès"
"GEO";"Géographie";"90077";"Petit-Croix"
"GEO";"Géographie";"87022";"Breuilaufa"
"GEO";"Géographie";"88456";"Serocourt"
"GEO";"Géographie";"84087";"Orange"
"GEO";"Géographie";"81188";"Moulin-Mage"
"GEO";"Géographie";"90078";"Petitefontaine"
"GEO";"Géographie";"87023";"Le Buis"
"GEO";"Géographie";"88457";"Sionne"
"GEO";"Géographie";"84088";"Pernes-les-Fontaines"
"GEO";"Géographie";"81189";"Mouzens"
"GEO";"Géographie";"90079";"Petitmagny"
"GEO";"Géographie";"87024";"Bujaleuf"
"GEO";"Géographie";"88458";"Socourt"
"GEO";"Géographie";"81191";"Mouzieys-Panens"
"GEO";"Géographie";"84089";"Pertuis"
"GEO";"Géographie";"90080";"Phaffans"
"GEO";"Géographie";"87025";"Burgnac"
"GEO";"Géographie";"88459";"Soncourt"
"GEO";"Géographie";"81190";"Mouzieys-Teulet"
"GEO";"Géographie";"90081";"Réchésy"
"GEO";"Géographie";"84090";"Peypin-d'Aigues"
"GEO";"Géographie";"87027";"Bussière-Galant"
"GEO";"Géographie";"88460";"Soulosse-sous-Saint-Élophe"
"GEO";"Géographie";"81192";"Murat-sur-Vèbre"
"GEO";"Géographie";"90083";"Recouvrance"
"GEO";"Géographie";"84091";"Piolenc"
"GEO";"Géographie";"88461";"Suriauville"
"GEO";"Géographie";"87029";"Les Cars"
"GEO";"Géographie";"81193";"Nages"
"GEO";"Géographie";"90084";"Reppe"
"GEO";"Géographie";"84092";"Le Pontet"
"GEO";"Géographie";"88462";"Le Syndicat"
"GEO";"Géographie";"87030";"Chaillac-sur-Vienne"
"GEO";"Géographie";"81195";"Navès"
"GEO";"Géographie";"90085";"Riervescemont"
"GEO";"Géographie";"88463";"Taintrux"
"GEO";"Géographie";"87031";"Le Chalard"
"GEO";"Géographie";"84093";"Puget"
"GEO";"Géographie";"81196";"Noailhac"
"GEO";"Géographie";"90086";"Romagny-sous-Rougemont"
"GEO";"Géographie";"88464";"Tendon"
"GEO";"Géographie";"84094";"Puyméras"
"GEO";"Géographie";"81197";"Noailles"
"GEO";"Géographie";"87032";"Châlus"
"GEO";"Géographie";"90087";"Roppe"
"GEO";"Géographie";"88465";"Thaon-les-Vosges"
"GEO";"Géographie";"84095";"Puyvert"
"GEO";"Géographie";"81198";"Orban"
"GEO";"Géographie";"87033";"Chamboret"
"GEO";"Géographie";"90088";"Rougegoutte"
"GEO";"Géographie";"88466";"They-sous-Montfort"
"GEO";"Géographie";"81199";"Padiès"
"GEO";"Géographie";"84096";"Rasteau"
"GEO";"Géographie";"87034";"Champagnac-la-Rivière"
"GEO";"Géographie";"90089";"Rougemont-le-Château"
"GEO";"Géographie";"88467";"Thiéfosse"
"GEO";"Géographie";"81200";"Palleville"
"GEO";"Géographie";"84097";"Richerenches"
"GEO";"Géographie";"87035";"Champnétery"
"GEO";"Géographie";"90090";"Saint-Dizier-l'Évêque"
"GEO";"Géographie";"88468";"Le Thillot"
"GEO";"Géographie";"81201";"Pampelonne"
"GEO";"Géographie";"84098";"Roaix"
"GEO";"Géographie";"87036";"Champsac"
"GEO";"Géographie";"90091";"Saint-Germain-le-Châtelet"
"GEO";"Géographie";"81202";"Parisot"
"GEO";"Géographie";"88469";"Thiraucourt"
"GEO";"Géographie";"84099";"Robion"
"GEO";"Géographie";"90093";"Sermamagny"
"GEO";"Géographie";"87037";"La Chapelle-Montbrandeix"
"GEO";"Géographie";"88470";"Le Tholy"
"GEO";"Géographie";"81203";"Paulinet"
